market_type,symbol,name,date,open,close,high,low,volume,market_cap,sector,exchange,country,currency,last_updated
crypto,BNB,BNB Coin,05/03/2023,15279.509154996103,14934.843142966703,16017.875141533761,14251.118926871763,8187822.261410798,123636128159.38652,blockchain,BINANCE,Global,USDT,2023-03-05 09:00:00
crypto,,BNB Coin,02-19-2024,42474.90661901389,46652.361677429486,47465.66958374604,40625.88126683543,1444610.6043312997,139915361204.06464,Blockchain,COINBASE,Global,usd,2024-02-19 01:00:00
crypto,ETH,ETH Coin,12/05/2023,7254.628401383445,6907.017902729941,7328.770102839777,6684.500918062407,744591.384921725,304702651924.92847,crypto,COINBASE,US,USDT,2023-05-12 13:00:00
stock,TSLA,TSLA Inc,02-20-2023,43008.71412693167,42259.78531112797,44324.96909077063,41503.23282389943,7492831.895343942,2571660022397.7017,tech,NASDAQ,US,USD,2023-02-20 19:00:00
stock,GOOGL,GOOGL Inc,07-03-2024,25521.698911629883,26191.918005815944,27112.627302491237,24688.02033695339,3304374.362214882,1566863361756.713,RETAIL,NASDAQ,Global,USD,2024-07-03 07:00:00
stock,TSLA,TSLA Inc,12-16-2023,27446.8393000843,26679.182436925537,28188.333871608036,25886.790396784705,8367505.091344056,816458028246.7684,Finance,NASDAQ,Global,$,2023-12-16 18:00:00
crypto,BTC,BTC Coin,2024-01-09,28614.807574297683,29047.599388517556,29604.902724265932,27786.43878971695,8001513.477468403,33886444699.45699,crypto,COINBASE,Global,$,2024-01-09 08:00:00
crypto,ADA,ADA Coin,07-05-2024,43571.47553339388,47025.32804917974,48555.10736041186,43076.629304905546,6129862.336016529,115866115552.83226,Crypto,Unknown,Global,USD,2024-07-05 05:00:00
stock,AMZN,AMZN Inc,02/12/2023,48334.22093496898,46233.18033933929,48706.75923058811,44586.08945432674,6146641.458186072,1580524750102.3088,Artificial Intelligence,NASDAQ,US,usd,2023-12-02 18:00:00
crypto,BTC,BTC Coin,31/05/2023,45441.61 USD,44632.975052435446,47372.798273254295,42957.534723519166,3132370.3824723926,78147458049.95175,crypto,COINBASE,US,USDT,2023-05-31 15:00:00
stock,AMZN,AMZN Inc,28/05/2024,12895.806932356842,12870.824708244618,13505.866883483548,12477.558573106011,6397799.050953976,187077957545.76477,AI,NYSE,Global,usd,2024-05-28 16:00:00
crypto,BNB,BNB Coin,25/03/2023,2349.1246198893823,2350.784335582743,2358.5317739913785,2335.464451368236,7530616.582547189,173945496400.17123,Blockchain,BINANCE,US,usd,2023-03-25 03:00:00
stock,GOOGL,GOOGL Inc,04-03-2023,32014.531122902576,29530.383783596328,33139.12954768589,29268.644783852553,8217634.739733807,1142167899044.575,tech,,US,usd,2023-04-03 14:00:00
crypto,BNB,BNB Coin,2023-03-18,13194.672301888564,13251.139397867351,13892.343589022745,13142.238638587685,3597025.179078062,117289631337.80905,Crypto,COINBASE,US,USD,2023-03-18 21:00:00
stock,GOOGL,GOOGL Inc,12-08-2023,46066.67502693195,43864.01046466652,47979.12302025865,42258.35877054232,3433477.976746219,2341690223487.302,automotive,NASDAQ,US,usd,2023-12-08 21:00:00
stock,GOOGL,GOOGL Inc,2024-06-24,25358.919155644948,27100.117798209547,27815.63155461448,24247.488459181663,2518507.5463394728,604473865643.7549,Technology,NYSE,US,USDT,2024-06-24 09:00:00
crypto,BTC,BTC Coin,03-04-2024,29163.5409039723,29612.110596729857,29726.122393551283,28804.385908474167,9094372.561691077,227330437576.12888,Blockchain,BINANCE,US,USD,2024-03-04 21:00:00
stock,MSFT,MSFT Inc,21/01/2023,35944.276045725426,38920.573472319156,40171.135779766075,35358.969742623325,7214322.729426161,1536451653712.401,finance,NYSE,Global,USD,2023-01-21 10:00:00
crypto,ADA,ADA Coin,2023-03-06,29138.0669570942,31132.13123682375,31593.14008612043,28988.25431369864,6204199.115706555,107898468324.35573,blockchain,COINBASE,Global,USD,2023-03-06 19:00:00
crypto,SOL,SOL Coin,2024-02-21,31162.916240400646,30551.249932633382,32468.69790374407,29760.459210341614,9012232.384183612,172154066316.05722,crypto,BINANCE,US,$,2024-02-21 00:00:00
crypto,ADA,ADA Coin,29/08/2023,33021.81579797299,36309.100714964385,36575.910591106316,32587.131720197936,1389583.4069314196,206374191934.89145,crypto,COINBASE,Global,USDT,2023-08-29 07:00:00
stock,AAPL,AAPL Inc,20/05/2023,29826.70452428896,32440.47567402919,33845.07787803707,28447.028605010215,1373888.1142469302,2518210433635.545,Artificial Intelligence,,US,usd,2023-05-20 00:00:00
crypto,ADA,ADA Coin,2023-04-05,25920.54885070432,24202.354106152117,26088.201960489554,23674.731633517516,490166.5582020198,242462516799.69595,Blockchain,COINBASE,US,USD,2023-04-05 16:00:00
crypto,BTC,BTC Coin,11-08-2023,40356.075160933,42659.3575663422,42693.47896712482,38434.401477541454,5498841.372386136,350125444666.6084,crypto,BINANCE,Global,USD,2023-11-08 01:00:00
stock,MSFT,MSFT Inc,04/01/2023,17122.386886557873,16589.451965998014,17237.344851505437,16319.322438952568,6467120.213251063,2983332809793.5913,RETAIL,NYSE,Global,USD,2023-01-04 06:00:00
crypto,SOL,SOL Coin,19/03/2024,23375.940230546872,24157.04684707618,24753.14146832202,22995.33735818593,8162887.703917466,45022354469.76783,crypto,COINBASE,Global,usd,2024-03-19 20:00:00
stock,MSFT,MSFT Inc,2024-07-20,30809.550649167886,32988.34203524462,34473.78822074061,29868.14393585661,1733325.6273511355,2060588145034.0852,tech,NYSE,Global,$,2024-07-20 02:00:00
crypto,,ETH Coin,14/05/2023,10695.517833901164,11613.087741534204,11626.371920794601,10653.415560384305,5892240.743128016,328054859583.18,blockchain,BINANCE,US,USDT,2023-05-14 07:00:00
crypto,SOL,SOL Coin,16/03/2024,19930.64442734958,21890.688941983724,22139.751817941626,19197.539183315337,515273.0079306919,311023136022.58813,Crypto,COINBASE,US,USDT,2024-03-16 12:00:00
crypto,BTC,BTC Coin,06-20-2023,22806.904886897817,23604.47336524754,24415.807182326695,22663.793944657133,6649587.581213446,376486978409.2681,blockchain,BINANCE,Global,USD,2023-06-20 17:00:00
stock,,AMZN Inc,21/09/2023,35518.823024310266,37301.66050312263,37648.43155957281,33937.64408054552,749413.6560051455,1690443335089.5198,TECHNOLOGY,NASDAQ,Global,usd,2023-09-21 11:00:00
stock,TSLA,TSLA Inc,26/05/2023,24905.03198948888,25481.08487278691,26701.672818150437,24071.694452213877,7608979.646720667,1128419948622.3845,AI,NASDAQ,Global,USD,2023-05-26 21:00:00
crypto,BNB,BNB Coin,2023-09-06,11012.295705024973,11266.251201417113,11811.073690449033,10530.126907270911,5073290.36572774,214886259739.97955,blockchain,COINBASE,US,usd,2023-09-06 11:00:00
stock,AAPL,AAPL Inc,14/04/2023,16067.60278182915,16455.1619654302,17147.148370656927,15850.953991766428,4629104.925376523,164308978910.07938,Technology,NASDAQ,US,USDT,2023-04-14 10:00:00
stock,MSFT,MSFT Inc,2024-08-03,15142.706104538294,15911.905331831913,16289.024665856065,15065.95965571337,7974530.7837159475,2728576043741.3984,Retail,NYSE,US,$,2024-08-03 23:00:00
stock,AMZN,AMZN Inc,2024-04-21,10720.24996861425,11080.7729015375,11489.910167589904,10582.180795388262,5040500.504222908,2705394287308.2144,tech,NASDAQ,Global,USDT,2024-04-21 03:00:00
stock,GOOGL,GOOGL Inc,12-26-2023,13078.924885615055,12616.717968980734,13636.11103147614,12516.34303045769,1047696.360273795,43639061820.3781,RETAIL,NASDAQ,Global,$,2023-12-26 23:00:00
crypto,BTC,BTC Coin,12-07-2023,9131.049757708033,8974.652135418293,9229.280205871773,8911.978760074833,7494270.916561259,380185173299.6467,Blockchain,COINBASE,Global,$,2023-12-07 04:00:00
stock,GOOGL,GOOGL Inc,16/07/2024,34097.112515042514,31944.67694226724,34748.873863688415,30949.772099250797,2380128.880532257,1067051132594.5338,AI,NASDAQ,US,USD,2024-07-16 08:00:00
crypto,SOL,SOL Coin,09-09-2023,33945.498316601515,32451.48436404017,34356.44381021888,30858.040985008764,3466475.955669754,351143259585.2386,Crypto,COINBASE,Global,$,2023-09-09 11:00:00
crypto,BNB,BNB Coin,01/11/2023,13892.769985999737,14449.754131245487,14747.238104138934,13417.858034302659,9390637.530244522,213074656909.5507,Blockchain,BINANCE,Global,USD,2023-11-01 10:00:00
stock,AAPL,AAPL Inc,13/08/2024,19918.89842863185,19449.970863118033,20159.118696060832,18688.968132598056,3024497.8081152225,795774623091.5358,Technology,NASDAQ,Global,$,2024-08-13 03:00:00
crypto,SOL,SOL Coin,06/02/2023,38356.47353259223,39744.97414745065,40653.351478715565,37412.43246959405,2672121.31608911,346373287122.81647,crypto,COINBASE,Global,$,2023-02-06 07:00:00
stock,MSFT,MSFT Inc,2024-06-08,16558.71743045691,16544.09196313164,16606.168957576523,15789.874358147234,2630989.3036127877,232204582369.3937,tech,NASDAQ,Global,USD,2024-06-08 09:00:00
crypto,SOL,SOL Coin,2023-07-04,19671.907387824074,18168.525404708173,19894.02422645414,17497.78637178225,677281.1271362607,149996747569.1408,Blockchain,COINBASE,Global,USDT,2023-07-04 17:00:00
stock,AAPL,AAPL Inc,10-03-2023,3620.356422047806,3767.6744038314237,3840.3995182671374,3498.486606510689,1266095.1928645654,985038104763.1948,ai,NYSE,Global,USD,2023-10-03 11:00:00
crypto,ADA,ADA Coin,06/03/2023,11642.93339486679,12772.773466202492,13306.259885682231,11069.671617370503,6168749.071094029,94468943900.73384,crypto,COINBASE,US,USD,2023-03-06 05:00:00
stock,MSFT,MSFT Inc,10-06-2023,5227.802671691017,5442.769669878316,5478.584604530015,5082.401999744657,6322019.483234403,775171188301.552,tech,NASDAQ,Global,USD,2023-10-06 04:00:00
crypto,ADA,ADA Coin,09/03/2023,48881.67862415412,51675.19434093035,53675.52399937281,47306.69968163133,84946.52534933283,224025428681.22052,Crypto,BINANCE,US,USDT,2023-03-09 15:00:00
crypto,BNB,BNB Coin,06-09-2024,49986.60689394066,49045.6500855953,52449.74318364445,46940.875899041166,2965827.0040155374,295092317219.9219,Blockchain,COINBASE,US,usd,2024-06-09 19:00:00
stock,TSLA,TSLA Inc,01-20-2024,23764.046886611522,25175.542876585365,25604.36002767156,23652.627889905005,5448759.302884521,520473525909.9873,Technology,NYSE,Global,USD,2024-01-20 03:00:00
crypto,ADA,ADA Coin,2023-04-15,39353.92175134186,36216.96946516065,40876.43146168848,34846.070250490564,2808844.6592851924,188842643428.0415,blockchain,COINBASE,US,USDT,2023-04-15 01:00:00
crypto,ADA,ADA Coin,06-30-2024,45097.7019080598,45804.89655771713,47291.1494473536,44593.94837792834,2593988.265165875,241784240461.43155,crypto,BINANCE,US,USD,2024-06-30 11:00:00
crypto,SOL,SOL Coin,2024-06-27,20903.827851866816,19547.82034226804,21269.768254910894,18810.99566278017,2287907.337751323,331757300757.6363,blockchain,BINANCE,Global,$,2024-06-27 12:00:00
crypto,BTC,BTC Coin,2023-04-19,9054.731428957053,9358.43030306656,9629.820924794873,8895.568216921673,3437903.5135577763,116612463494.07062,blockchain,COINBASE,Global,$,2023-04-19 02:00:00
stock,AAPL,AAPL Inc,2023-12-28,6489.140960298696,6581.464187328012,6672.108380934673,6335.870663167561,3237048.115227151,2311502873696.3926,AI,NYSE,Global,usd,2023-12-28 19:00:00
stock,AAPL,AAPL Inc,12-07-2023,44564.679223516345,46726.79010455733,47137.01326936161,42948.91302013254,9193661.29711864,2373630177622.9727,Automotive,NASDAQ,Global,USDT,2023-12-07 18:00:00
crypto,BNB,BNB Coin,2024-04-24,47059.60866336985,46047.37237646024,49299.11581652527,45876.39615221543,6605608.3729761755,177701950424.9895,blockchain,COINBASE,Global,USDT,2024-04-24 15:00:00
stock,AAPL,AAPL Inc,2023-02-20,20022.730751977087,21669.540807506946,22628.537483955573,19209.194987754723,3992425.777195057,36392874899.89349,automotive,NASDAQ,US,USD,2023-02-20 17:00:00
crypto,ADA,ADA Coin,21/11/2023,28898.113883970218,30905.372443958993,32182.64108727959,28764.434109000045,1173088.6613576224,335026421512.3913,crypto,COINBASE,Global,usd,2023-11-21 01:00:00
crypto,BNB,BNB Coin,2023-02-24,4149.623358162935,4510.863708180958,4618.033345940107,3955.4884751977493,3215977.495237898,62359980874.13869,Crypto,BINANCE,Global,USDT,2023-02-24 20:00:00
stock,AAPL,AAPL Inc,03-18-2023,40479.89557560309,42386.31157671239,43847.340290697866,38500.15251311347,9107047.268467361,1060723796978.6008,TECHNOLOGY,NYSE,US,USDT,2023-03-18 10:00:00
crypto,SOL,SOL Coin,14/02/2023,31456.779620586964,28700.027261001425,31585.007035854313,27278.769330952415,5659710.5178087605,90144330431.71791,Crypto,BINANCE,Global,usd,2023-02-14 21:00:00
crypto,ETH,ETH Coin,02/04/2024,2532.6105386291056,2426.4865008593683,2640.4306597545815,2317.4533450423955,2166255.098368759,253604969498.67737,Crypto,BINANCE,US,USDT,2024-04-02 04:00:00
crypto,ETH,ETH Coin,2023-02-10,42115.282390629465,40050.36213080815,44215.017739838295,38759.26223764002,3865100.136177747,172634527346.6087,blockchain,COINBASE,US,USD,2023-02-10 17:00:00
crypto,BNB,BNB Coin,12-08-2023,34013.09306381797,32267.98454140578,35082.579665997466,31014.627820855534,3879334.799997453,53231950671.16376,blockchain,BINANCE,US,$,2023-12-08 11:00:00
stock,AMZN,AMZN Inc,16/05/2024,36947.90651458876,34395.477886955254,38070.58374240328,33756.823774281875,906594.1665451085,2571449554943.7085,AI,NASDAQ,Global,usd,2024-05-16 20:00:00
stock,GOOGL,GOOGL Inc,2023-04-02,13040.81309942372,12955.08316645849,13547.494977564997,12409.842296097055,1233918.7516748498,1402758906464.448,TECHNOLOGY,NASDAQ,US,USD,2023-04-02 04:00:00
crypto,ADA,ADA Coin,05-05-2023,47614.2497628257,49974.24254055296,50022.85714090945,46188.21451098972,2574722.392824772,111380015566.7803,crypto,COINBASE,Global,$,2023-05-05 15:00:00
crypto,BNB,BNB Coin,01-25-2023,22970.029752174316,25103.938739367477,25378.799820304972,22496.68223284071,7002399.939887236,257067104507.0087,blockchain,BINANCE,Global,USDT,2023-01-25 18:00:00
stock,TSLA,TSLA Inc,2024-01-05,20354.481811096073,21115.421524997993,21435.53286876193,19779.952230598563,8956375.68490279,2478437823142.691,automotive,NASDAQ,Global,usd,2024-01-05 11:00:00
stock,MSFT,MSFT Inc,14/09/2023,35943.679172893964,35040.428107569656,37417.473878198056,33333.72638306878,1028356.3594836711,2850223751899.553,tech,NASDAQ,US,usd,2023-09-14 03:00:00
crypto,ADA,ADA Coin,2023-04-01,14569.51627775017,15884.812049057742,16231.14909231191,14153.82235085033,6781117.022399122,266242625868.26764,Crypto,BINANCE,US,$,2023-04-01 00:00:00
stock,GOOGL,GOOGL Inc,2023-08-06,23783.181318875573,22422.78763655058,24702.768302145425,21660.806685002528,1751932.5821692823,2305030001295.507,Finance,NASDAQ,Global,usd,2023-08-06 09:00:00
crypto,BTC,BTC Coin,2023-11-13,4531.778812847617,4958.992026114423,5115.794675692241,4528.582893874965,3389595.341362882,254497875020.38025,Blockchain,BINANCE,Global,$,2023-11-13 20:00:00
crypto,SOL,SOL Coin,21/07/2023,7286.656763953893,6617.296855194511,7298.673940314603,6440.241274506755,830958.9705884692,388626038670.20715,blockchain,BINANCE,US,usd,2023-07-21 06:00:00
crypto,BNB,BNB Coin,2024-02-23,16381.750170409934,15843.213214300413,16902.36955978333,15180.252377899762,7665767.150026971,207306314246.2027,crypto,BINANCE,Global,$,2024-02-23 04:00:00
crypto,SOL,SOL Coin,2023-11-17,45748.08199608707,44511.425825290906,47995.948297880626,43567.400013269515,9734046.15991915,234902213312.56073,crypto,BINANCE,Global,USDT,2023-11-17 07:00:00
stock,MSFT,MSFT Inc,2024-01-11,36401.53635739527,38706.63834301047,38809.54630185527,35635.228803251324,8019620.993600894,90911355600.87483,automotive,NYSE,Global,usd,2024-01-11 21:00:00
crypto,ETH,ETH Coin,03/05/2023,3200.0413843692772,3323.849219682608,3333.9199700602103,3170.836029875175,431298.79888363724,226610296463.11374,Crypto,BINANCE,Global,usd,2023-05-03 12:00:00
crypto,SOL,SOL Coin,2023-10-22,13762.628450258193,14129.718467104447,14819.502427133742,13155.574634923169,1427933.9844699702,59271965499.096466,Blockchain,COINBASE,Global,$,2023-10-22 10:00:00
stock,MSFT,MSFT Inc,13/08/2024,41812.594696388456,41538.56291814506,42484.9633803164,40627.2148069434,2605971.4512600545,1112922486135.9312,Technology,NASDAQ,US,USD,2024-08-13 00:00:00
crypto,SOL,SOL Coin,10-12-2023,16636.931410109773,17648.926075892396,18464.532125448623,16436.932362701347,4391396.676723805,163458163362.77078,blockchain,Unknown,US,USD,2023-10-12 17:00:00
crypto,BTC,BTC Coin,2024-05-05,6262.43395953249,6571.628749616311,6767.6195857742805,6231.885805468438,2006910.8246079567,204212316111.1822,blockchain,BINANCE,US,$,2024-05-05 22:00:00
stock,GOOGL,GOOGL Inc,2023-07-31,34236.736369342296,32633.39942361038,35379.17969636678,32510.0017396754,9184441.440683521,2281581104578.5103,finance,NASDAQ,US,USDT,2023-07-31 03:00:00
crypto,ADA,ADA Coin,08/08/2023,2413.1748955776648,2592.8426862456386,2678.1185087626673,2329.97275812418,1873316.3666952874,289252496933.8758,crypto,COINBASE,Global,USDT,2023-08-08 21:00:00
crypto,BNB,BNB Coin,12-22-2023,2521.3425938954715,2649.4788623565564,2680.721914383306,2398.3329622343417,3973309.247768051,50900525883.940254,blockchain,COINBASE,Global,$,2023-12-22 13:00:00
crypto,ADA,ADA Coin,02/01/2024,8469.819242697344,7697.453607475283,8549.912175498766,7573.949027298787,823354.5288348128,195629796833.97388,Blockchain,COINBASE,US,USD,2024-01-02 14:00:00
stock,TSLA,TSLA Inc,27/04/2024,7329.135275529252,6883.068233001811,7473.181324543268,6573.614204735379,1732861.8243193463,1669560721365.4116,TECHNOLOGY,NYSE,US,USD,2024-04-27 18:00:00
crypto,ADA,ADA Coin,10-17-2023,16490.15358486336,17312.25860148734,17376.99113174554,16375.094144787527,8162505.4752238095,142836202523.28488,crypto,BINANCE,US,usd,2023-10-17 15:00:00
crypto,BTC,BTC Coin,2024-01-09,15475.524399531992,16474.877389592173,16625.45948255859,14798.013064592185,450518.37856138404,307566697678.3157,Crypto,BINANCE,US,$,2024-01-09 23:00:00
stock,GOOGL,GOOGL Inc,2023-12-13,15407.464776286632,16694.35133204435,16921.90666073853,15336.25606500388,9039386.599408036,2818537985386.672,Finance,NASDAQ,Global,USDT,2023-12-13 15:00:00
crypto,,SOL Coin,22/07/2023,24812.710429816845,26628.734279258373,27894.6188997994,23974.806217321373,4189325.182419868,369852037779.23157,Crypto,COINBASE,US,$,2023-07-22 07:00:00
stock,MSFT,MSFT Inc,05-05-2023,15024.987487947812,15787.68382609529,15846.01311738845,14667.015947245234,1224012.5273533682,2160528160133.8745,Automotive,NYSE,Global,$,2023-05-05 09:00:00
stock,GOOGL,GOOGL Inc,20/06/2023,12938.683370398734,13815.750327178741,13949.429631413388,12814.761784898608,7939809.498733312,887037194545.6626,Technology,NYSE,Global,$,2023-06-20 00:00:00
crypto,ADA,ADA Coin,22/04/2023,11699.82434725052,11060.771377029838,11971.801182548665,10512.604529020258,5313976.19535905,202058806945.1058,blockchain,COINBASE,US,USD,2023-04-22 04:00:00
stock,TSLA,TSLA Inc,2023-12-22,7743.7970243111995,7857.391745377006,8235.24534182873,7689.792612253088,8503950.783697022,2858810782043.4956,Automotive,NASDAQ,Global,$,2023-12-22 20:00:00
crypto,ETH,ETH Coin,2023-04-28,15458.090066748719,16665.728098610794,17450.134215705933,15068.38576009969,3546355.901547328,329630722506.4947,blockchain,COINBASE,Global,USDT,2023-04-28 09:00:00
crypto,BNB,BNB Coin,08-05-2023,16716.980027144968,15755.480994974769,17233.909563396763,15410.906172679539,4626388.125321717,168620461164.31317,blockchain,BINANCE,US,$,2023-08-05 08:00:00
stock,GOOGL,GOOGL Inc,18/12/2023,39846.67930565293,37256.115690032835,40074.925155843055,36553.970905194336,3987044.968015994,296577706187.64703,RETAIL,NYSE,US,$,2023-12-18 02:00:00
stock,MSFT,MSFT Inc,16/05/2023,17784.8620645033,18751.577279949335,19328.421930852128,17218.22393016581,1918856.1115542462,188827341303.46512,RETAIL,NYSE,Global,USD,2023-05-16 22:00:00
crypto,SOL,SOL Coin,2024-05-04,44378.8894943083,45677.173652080375,47533.73117864557,43317.18633536338,7179993.096303547,254559270217.88544,crypto,BINANCE,US,USD,2024-05-04 23:00:00
crypto,SOL,SOL Coin,04-07-2023,38661.21712315017,41830.30765937161,42732.04276940431,38476.06904752353,6216050.777582594,359009575642.44916,Blockchain,BINANCE,Global,$,2023-04-07 06:00:00
