market_type,symbol,name,date,open,close,high,low,volume,market_cap,sector,exchange,country,currency,last_updated,daily_change,daily_change_pct
stock,GOOGL,GOOGL Inc,2023-09-22,47511.18,42801.97,48264.41,42453.94,5364915.61,2750611172439.54,Automotive,NASDAQ,Global,USD,2023-09-22 06:00:00,-4709.21,-9.91
crypto,BNB,BNB Coin,2023-04-08,42667.63,42178.03,43433.48,41029.59,6528299.23,323965949725.45,Crypto,COINBASE,Global,USD,2023-04-08 23:00:00,-489.6,-1.15
stock,TSLA,TSLA Inc,2023-11-17,38751.66,41882.74,42473.94,38683.83,6227629.74,1107805867131.59,Retail,NYSE,Global,USD,2023-11-17 16:00:00,3131.08,8.08
crypto,BNB,BNB Coin,2023-10-22,5204.78,4946.1,5288.32,4773.69,1719439.7,351876664631.8,Crypto,COINBASE,US,USD,2023-10-22 22:00:00,-258.68,-4.97
crypto,ETH,ETH Coin,2023-02-25,20936.42,22875.68,23543.05,20034.47,5459501.19,347939374272.31,Crypto,COINBASE,US,USD,2023-02-25 02:00:00,1939.26,9.26
crypto,ADA,ADA Coin,2023-02-09,28262.93,25447.21,29581.51,24473.72,6885602.0,397450333351.08,Crypto,BINANCE,Global,USD,2023-02-09 01:00:00,-2815.73,-9.96
crypto,BNB,BNB Coin,2023-05-27,16278.43,15570.78,17034.37,15502.21,5131835.27,208456661207.4,Crypto,COINBASE,US,USD,2023-05-27 16:00:00,-707.66,-4.35
crypto,SOL,SOL Coin,2023-06-05,5126.08,4773.99,5259.93,4608.77,421639.35,107105602236.38,Crypto,BINANCE,Global,USD,2023-06-05 08:00:00,-352.08,-6.87
crypto,ETH,ETH Coin,2023-08-02,37312.0,40234.99,41412.43,36795.78,3641340.64,184791117197.88,Crypto,COINBASE,Global,USD,2023-08-02 00:00:00,2922.99,7.83
stock,TSLA,TSLA Inc,2023-10-16,36484.05,38145.23,38954.91,35651.6,9238629.54,1493752155858.65,Finance,NASDAQ,US,USD,2023-10-16 04:00:00,1661.18,4.55
stock,MSFT,MSFT Inc,2024-02-12,32132.31,33961.41,34157.06,31365.76,9594357.93,1899672838780.27,Automotive,NYSE,US,USD,2024-02-12 07:00:00,1829.1,5.69
stock,AMZN,AMZN Inc,2024-01-03,14753.36,15051.99,15218.4,14425.79,1557364.46,1091364572606.54,Automotive,NYSE,Global,USD,2024-01-03 10:00:00,298.63,2.02
crypto,BNB,BNB Coin,2024-05-25,30122.94,29631.33,30699.41,28513.43,3309892.16,234018416975.67,Crypto,BINANCE,US,USD,2024-05-25 01:00:00,-491.6,-1.63
stock,AMZN,AMZN Inc,2023-02-01,12390.47,13091.36,13555.47,11937.79,975254.2,1500054441902.18,Automotive,NYSE,Global,USD,2023-02-01 14:00:00,700.89,5.66
crypto,BTC,BTC Coin,2023-07-01,29839.98,28117.4,29858.75,27216.35,9620022.62,5071115398.67,Crypto,COINBASE,Global,USD,2023-07-01 09:00:00,-1722.58,-5.77
stock,MSFT,MSFT Inc,2024-03-10,42889.61,39842.21,43046.77,37873.07,9556667.24,2072928994813.15,Finance,NYSE,Global,USD,2024-03-10 10:00:00,-3047.4,-7.11
stock,MSFT,MSFT Inc,2024-06-30,22980.65,22495.87,23819.97,21719.72,5354993.37,907606178707.11,AI,NASDAQ,Global,USD,2024-06-30 07:00:00,-484.78,-2.11
crypto,SOL,SOL Coin,2023-09-03,22208.74,22436.47,23000.22,21990.19,2669129.7,398254994657.41,Crypto,COINBASE,US,USD,2023-09-03 14:00:00,227.74,1.03
crypto,SOL,SOL Coin,2023-12-02,37707.12,37070.76,39429.82,36411.19,5643866.77,72323016376.4,Crypto,COINBASE,Global,USD,2023-12-02 09:00:00,-636.36,-1.69
crypto,ETH,ETH Coin,2023-07-19,36523.29,37882.25,39094.62,35186.37,9467446.48,32830536656.22,Crypto,COINBASE,US,USD,2023-07-19 12:00:00,1358.96,3.72
crypto,BTC,BTC Coin,2024-03-21,7620.03,8362.52,8674.55,7397.06,9359228.39,132053775177.96,Crypto,BINANCE,Global,USD,2024-03-21 08:00:00,742.5,9.74
stock,AAPL,AAPL Inc,2023-06-09,4392.18,4552.46,4592.97,4373.99,8403751.38,282440949354.93,Automotive,NASDAQ,Global,USD,2023-06-09 01:00:00,160.27,3.65
stock,AMZN,AMZN Inc,2023-12-06,44443.09,40379.99,45662.25,40249.9,8553974.41,926038000062.55,Technology,NASDAQ,Global,USD,2023-12-06 11:00:00,-4063.1,-9.14
stock,AAPL,AAPL Inc,2023-02-05,9151.69,8621.88,9387.12,8448.06,329110.35,1074659238164.98,AI,NYSE,Global,USD,2023-02-05 14:00:00,-529.81,-5.79
crypto,ETH,ETH Coin,2023-02-17,41521.05,41058.75,41872.27,40966.08,2663489.12,168352865897.78,Crypto,BINANCE,Global,USD,2023-02-17 09:00:00,-462.3,-1.11
crypto,ADA,ADA Coin,2024-05-03,9697.77,9548.76,9935.57,9310.34,5165222.21,320379164925.45,Crypto,BINANCE,Global,USD,2024-05-03 02:00:00,-149.01,-1.54
crypto,SOL,SOL Coin,2024-05-24,25800.62,25706.25,26069.87,25691.07,8655768.36,93854278572.46,Crypto,BINANCE,US,USD,2024-05-24 03:00:00,-94.36,-0.37
crypto,ADA,ADA Coin,2023-05-13,34281.7,31949.84,35255.45,31664.59,388326.15,355592658653.88,Crypto,BINANCE,Global,USD,2023-05-13 21:00:00,-2331.86,-6.8
crypto,SOL,SOL Coin,2023-08-09,19812.18,18671.5,20186.88,18656.09,7232710.02,200858025798.61,Crypto,BINANCE,Global,USD,2023-08-09 12:00:00,-1140.69,-5.76
stock,AMZN,AMZN Inc,2024-04-26,30271.7,28737.87,31196.26,28588.67,5569211.12,905615869244.67,Retail,NASDAQ,US,USD,2024-04-26 16:00:00,-1533.83,-5.07
stock,TSLA,TSLA Inc,2023-03-19,22672.42,22781.81,23573.56,22459.75,6594854.41,2202686526603.52,Technology,exchange_empty,US,USD,2023-03-19 20:00:00,109.39,0.48
stock,GOOGL,GOOGL Inc,2024-03-01,40992.93,43265.25,45093.43,39519.67,4321039.49,2932701061731.38,AI,NYSE,US,USD,2024-03-01 03:00:00,2272.32,5.54
stock,GOOGL,GOOGL Inc,2024-06-03,23124.69,24731.66,24765.14,22210.31,8817183.7,1697744125999.83,Retail,NYSE,Global,USD,2024-06-03 04:00:00,1606.97,6.95
crypto,SOL,SOL Coin,2024-01-17,11357.15,11019.27,11783.46,10776.95,9546092.42,28344554382.4,Crypto,BINANCE,US,USD,2024-01-17 11:00:00,-337.87,-2.97
stock,MSFT,MSFT Inc,2023-08-31,43607.3,41713.99,44142.57,40667.75,712973.85,691346295068.19,Technology,NYSE,Global,USD,2023-08-31 03:00:00,-1893.31,-4.34
crypto,BTC,BTC Coin,2023-10-27,17790.24,16580.87,18555.93,16071.74,9819219.87,156801270132.35,Crypto,BINANCE,Global,USD,2023-10-27 08:00:00,-1209.38,-6.8
crypto,SOL,SOL Coin,2023-02-08,9748.59,9758.57,10052.21,9660.34,8856541.85,360384639869.92,Crypto,COINBASE,Global,USD,2023-02-08 20:00:00,9.99,0.1
crypto,BTC,BTC Coin,2023-07-12,1766.36,1759.74,1844.5,1734.59,8701549.27,251487118356.42,Crypto,COINBASE,Global,USD,2023-07-12 02:00:00,-6.61,-0.37
stock,AMZN,AMZN Inc,2023-06-09,2211.31,2418.29,2529.29,2114.74,1127798.98,2025498571270.89,Finance,NYSE,Global,USD,2023-06-09 02:00:00,206.98,9.36
stock,AMZN,AMZN Inc,2023-05-24,37854.97,36962.91,38113.11,36058.34,3376323.8,1621844716426.29,AI,NYSE,Global,USD,2023-05-24 07:00:00,-892.07,-2.36
stock,GOOGL,GOOGL Inc,2024-03-19,32252.83,34740.22,35710.5,31749.04,6599809.97,1061798147098.46,Automotive,NYSE,US,USD,2024-03-19 09:00:00,2487.39,7.71
crypto,BTC,BTC Coin,2024-03-12,15544.8,15164.87,15790.18,15102.31,8266360.09,222702746059.99,Crypto,BINANCE,US,USD,2024-03-12 05:00:00,-379.93,-2.44
crypto,BNB,BNB Coin,2023-12-04,45613.05,49138.11,51417.36,43838.19,7175312.87,233842212276.23,Crypto,COINBASE,US,USD,2023-12-04 21:00:00,3525.06,7.73
crypto,SOL,SOL Coin,2024-03-30,36694.19,34957.67,37968.97,33926.12,8341083.87,245643677469.78,Crypto,BINANCE,US,USD,2024-03-30 21:00:00,-1736.52,-4.73
crypto,ETH,ETH Coin,2023-03-15,10575.77,9907.07,10955.3,9684.4,5572501.9,319169461438.9,Crypto,BINANCE,Global,USD,2023-03-15 16:00:00,-668.69,-6.32
crypto,ADA,ADA Coin,2024-06-08,42749.99,40518.13,43937.46,40171.61,8728068.92,302243552766.45,Crypto,COINBASE,US,USD,2024-06-08 08:00:00,-2231.86,-5.22
crypto,ETH,ETH Coin,2023-02-19,5216.65,4937.9,5463.27,4805.19,4186319.33,118526708393.71,Crypto,BINANCE,US,USD,2023-02-19 09:00:00,-278.75,-5.34
crypto,ADA,ADA Coin,2024-05-17,2560.22,2646.6,2724.66,2505.89,1104118.44,10168317750.01,Crypto,COINBASE,Global,USD,2024-05-17 00:00:00,86.38,3.37
stock,MSFT,MSFT Inc,2023-08-01,40619.78,37978.78,42412.51,36310.52,1692324.15,1062662897000.41,Technology,exchange_empty,US,USD,2023-08-01 19:00:00,-2641.01,-6.5
crypto,ETH,ETH Coin,2023-09-07,47265.54,45654.24,48821.09,44715.29,1497076.74,193711234655.72,Crypto,COINBASE,US,USD,2023-09-07 01:00:00,-1611.3,-3.41
stock,GOOGL,GOOGL Inc,2023-10-23,46508.34,43576.73,48124.52,43499.8,1195940.42,752019035168.55,Retail,NASDAQ,Global,USD,2023-10-23 11:00:00,-2931.61,-6.3
crypto,BTC,BTC Coin,2023-09-15,11204.37,10580.42,11271.03,10395.03,7463688.76,162676886123.99,Crypto,BINANCE,US,USD,2023-09-15 00:00:00,-623.95,-5.57
crypto,BTC,BTC Coin,2024-02-14,46233.58,42957.27,46972.96,41549.5,2321588.96,272333594459.11,Crypto,BINANCE,US,USD,2024-02-14 13:00:00,-3276.31,-7.09
stock,AMZN,AMZN Inc,2023-03-03,24340.31,25968.38,27207.77,23280.7,8231749.12,435192783029.33,Technology,NYSE,Global,USD,2023-03-03 19:00:00,1628.07,6.69
crypto,ETH,ETH Coin,2023-06-01,19455.02,17937.64,20418.05,17628.75,9821974.75,330709543571.28,Crypto,COINBASE,Global,USD,2023-06-01 06:00:00,-1517.38,-7.8
crypto,SOL,SOL Coin,2023-07-30,19765.7,18766.29,20737.75,18065.61,238603.8,196043928695.44,Crypto,BINANCE,Global,USD,2023-07-30 04:00:00,-999.41,-5.06
stock,TSLA,TSLA Inc,2023-11-08,18858.75,17958.75,19457.15,17387.9,4023106.63,1542280556629.55,Technology,NYSE,Global,USD,2023-11-08 02:00:00,-900.01,-4.77
crypto,BNB,BNB Coin,2024-01-04,29457.66,27231.08,29772.57,26845.92,3133114.02,14103013538.15,Crypto,BINANCE,Global,USD,2024-01-04 15:00:00,-2226.58,-7.56
crypto,ETH,ETH Coin,2024-06-01,28875.43,27228.98,29266.66,26713.45,7398877.95,69468027988.16,Crypto,BINANCE,Global,USD,2024-06-01 20:00:00,-1646.45,-5.7
crypto,SOL,SOL Coin,2023-07-19,24117.35,23896.9,25067.14,22932.7,1522872.27,297165575652.25,Crypto,COINBASE,US,USD,2023-07-19 02:00:00,-220.45,-0.91
stock,MSFT,MSFT Inc,2023-12-25,20481.25,21341.46,21615.27,19789.88,8966879.81,1997438247428.23,Automotive,NYSE,US,USD,2023-12-25 15:00:00,860.21,4.2
stock,GOOGL,GOOGL Inc,2023-09-04,29551.76,27227.12,29816.0,25914.62,4244283.75,1270753015196.55,Automotive,NYSE,Global,USD,2023-09-04 03:00:00,-2324.65,-7.87
crypto,SOL,SOL Coin,2023-02-22,43694.92,44856.41,46787.69,42808.28,3688320.03,395623401775.53,Crypto,BINANCE,Global,USD,2023-02-22 08:00:00,1161.49,2.66
crypto,BTC,BTC Coin,2024-03-16,32655.91,30651.17,33337.48,30384.2,1293163.8,73550828434.94,Crypto,BINANCE,US,USD,2024-03-16 13:00:00,-2004.74,-6.14
crypto,ETH,ETH Coin,2023-01-13,11227.88,11344.46,11487.24,10948.98,3020524.13,55963460527.43,Crypto,COINBASE,US,USD,2023-01-13 05:00:00,116.58,1.04
crypto,SOL,SOL Coin,2023-05-24,13888.8,15222.15,15597.17,13710.77,7005765.04,204965670938.82,Crypto,COINBASE,US,USD,2023-05-24 07:00:00,1333.36,9.6
stock,AMZN,AMZN Inc,2023-09-25,11950.71,11976.33,12384.11,11628.0,820169.15,1476772530694.94,Technology,NASDAQ,US,USD,2023-09-25 13:00:00,25.62,0.21
stock,AMZN,AMZN Inc,2023-12-27,16400.56,15253.26,17143.66,14624.7,3943432.86,63769856378.67,Retail,NYSE,Global,USD,2023-12-27 16:00:00,-1147.3,-7.0
crypto,SOL,SOL Coin,2023-01-04,40772.93,40591.19,41142.2,39111.43,4190265.51,286270617268.24,Crypto,COINBASE,US,USD,2023-01-04 11:00:00,-181.74,-0.45
stock,AMZN,AMZN Inc,2024-02-02,17440.15,16156.05,18236.56,15372.28,4400581.28,1100137822083.49,Finance,NYSE,US,USD,2024-02-02 22:00:00,-1284.11,-7.36
stock,AMZN,AMZN Inc,2023-10-02,32989.6,32035.61,33230.58,31977.74,140849.63,2941161262584.23,Automotive,NYSE,US,USD,2023-10-02 01:00:00,-953.99,-2.89
crypto,SOL,SOL Coin,2024-04-05,44008.07,39828.72,45603.75,39826.4,6396785.04,274148090392.19,Crypto,COINBASE,Global,USD,2024-04-05 04:00:00,-4179.35,-9.5
stock,AAPL,AAPL Inc,2023-06-22,43721.29,44195.05,45851.13,42820.15,383872.63,1249890054051.76,Technology,NYSE,US,USD,2023-06-22 03:00:00,473.76,1.08
stock,TSLA,TSLA Inc,2023-11-04,3947.39,3636.88,3950.43,3531.62,1787337.67,647303514733.99,AI,NYSE,US,USD,2023-11-04 14:00:00,-310.51,-7.87
stock,AAPL,AAPL Inc,2024-06-10,37504.38,38053.27,38983.71,36108.97,4750039.71,2568532596276.98,Automotive,NYSE,Global,USD,2024-06-10 12:00:00,548.89,1.46
stock,MSFT,MSFT Inc,2023-10-23,39113.62,35841.23,40499.15,35380.19,5590163.04,1927275534834.59,Automotive,NYSE,US,USD,2023-10-23 18:00:00,-3272.39,-8.37
crypto,SOL,SOL Coin,2023-12-06,26963.84,26978.42,27620.12,26236.68,1109144.84,89656082302.76,Crypto,COINBASE,US,USD,2023-12-06 16:00:00,14.59,0.05
crypto,ETH,ETH Coin,2023-05-11,4875.63,4624.51,4939.86,4449.96,2110079.75,77242531518.66,Crypto,COINBASE,Global,USD,2023-05-11 02:00:00,-251.12,-5.15
stock,GOOGL,GOOGL Inc,2023-02-15,40930.08,39514.8,41554.53,39206.65,6239615.09,2208911915999.52,Finance,NASDAQ,US,USD,2023-02-15 18:00:00,-1415.29,-3.46
crypto,BNB,BNB Coin,2023-11-13,35683.48,34574.38,36730.0,34561.65,3016642.16,120908138291.68,Crypto,COINBASE,Global,USD,2023-11-13 16:00:00,-1109.09,-3.11
crypto,ETH,ETH Coin,2023-11-02,16039.41,16168.65,16540.52,15865.51,611865.9,372557770279.79,Crypto,exchange_empty,US,USD,2023-11-02 05:00:00,129.24,0.81
crypto,BNB,BNB Coin,2024-07-02,38035.74,37823.84,38235.98,36395.62,6797044.03,252713310107.12,Crypto,BINANCE,US,USD,2024-07-02 01:00:00,-211.9,-0.56
stock,TSLA,TSLA Inc,2023-04-21,21086.21,21340.99,21584.68,20466.5,3368561.29,2687357782645.94,AI,NASDAQ,Global,USD,2023-04-21 14:00:00,254.77,1.21
crypto,BTC,BTC Coin,2023-10-10,49235.1,52320.21,52822.91,48195.45,665050.74,263932591448.75,Crypto,COINBASE,US,USD,2023-10-10 16:00:00,3085.11,6.27
stock,GOOGL,GOOGL Inc,2023-11-20,8619.16,8335.67,8911.7,8127.03,9329159.69,748277305659.48,Retail,NYSE,US,USD,2023-11-20 18:00:00,-283.49,-3.29
crypto,SOL,SOL Coin,2023-08-18,18216.82,17596.91,18431.74,17590.9,3872868.23,89035791740.16,Crypto,BINANCE,US,USD,2023-08-18 20:00:00,-619.91,-3.4
stock,AMZN,AMZN Inc,2024-07-18,19529.77,18373.96,19646.17,18241.27,321944.31,2822121851693.8,Technology,NYSE,US,USD,2024-07-18 09:00:00,-1155.8,-5.92
crypto,ADA,ADA Coin,2024-03-06,20915.38,19858.63,21561.08,18997.67,722383.59,385935862394.02,Crypto,COINBASE,Global,USD,2024-03-06 06:00:00,-1056.75,-5.05
stock,TSLA,TSLA Inc,2023-04-26,21239.29,21316.84,21505.17,20242.56,3678393.55,2485072222209.6,Automotive,NYSE,Global,USD,2023-04-26 08:00:00,77.54,0.37
stock,AAPL,AAPL Inc,2023-07-05,38273.88,38281.93,39779.72,36581.09,640563.76,1523377294616.47,AI,NASDAQ,US,USD,2023-07-05 04:00:00,8.05,0.02
crypto,BTC,BTC Coin,2024-07-14,38602.89,40605.07,40892.08,36732.55,6853134.08,67750080836.66,Crypto,COINBASE,US,USD,2024-07-14 02:00:00,2002.18,5.19
crypto,SOL,SOL Coin,2023-03-24,37707.84,35466.48,38808.48,35036.21,2559031.22,342836304380.98,Crypto,BINANCE,Global,USD,2023-03-24 14:00:00,-2241.36,-5.94
crypto,ETH,ETH Coin,2024-07-26,15729.88,14866.54,16492.45,14801.56,4457231.64,213449716540.93,Crypto,BINANCE,Global,USD,2024-07-26 05:00:00,-863.33,-5.49
stock,MSFT,MSFT Inc,2023-07-02,36398.09,34619.68,36704.77,33549.12,5298968.24,418966402581.29,Finance,NASDAQ,Global,USD,2023-07-02 01:00:00,-1778.4,-4.89
crypto,ADA,ADA Coin,2024-03-07,28591.61,25820.21,29866.6,25717.89,7330974.66,43488930279.06,Crypto,BINANCE,Global,USD,2024-03-07 21:00:00,-2771.4,-9.69
stock,AAPL,AAPL Inc,2023-11-27,12752.26,13374.86,13997.99,12215.73,4658754.07,1404982731636.79,Retail,NASDAQ,Global,USD,2023-11-27 02:00:00,622.6,4.88
crypto,SOL,SOL Coin,2024-01-06,17843.52,17507.2,18692.69,16858.24,4927265.72,129528346234.19,Crypto,exchange_empty,Global,USD,2024-01-06 15:00:00,-336.32,-1.88
crypto,ETH,ETH Coin,2023-09-30,23808.08,25539.41,25614.45,23752.17,1876123.94,380837551306.41,Crypto,COINBASE,Global,USD,2023-09-30 16:00:00,1731.32,7.27
crypto,BNB,BNB Coin,2023-03-04,8787.09,8689.32,8922.68,8443.07,2505996.87,392074338718.86,Crypto,BINANCE,Global,USD,2023-03-04 01:00:00,-97.77,-1.11
crypto,SOL,SOL Coin,2023-11-20,15293.19,15762.0,15870.33,15158.91,5425536.93,386300377908.92,Crypto,COINBASE,Global,USD,2023-11-20 19:00:00,468.81,3.07
crypto,ADA,ADA Coin,2023-06-08,21175.88,19886.05,21542.24,19624.51,6591406.1,391881219189.87,Crypto,COINBASE,US,USD,2023-06-08 15:00:00,-1289.83,-6.09
stock,GOOGL,GOOGL Inc,2024-02-22,3682.78,3741.98,3916.38,3518.51,944258.25,2337258748777.0,AI,NYSE,Global,USD,2024-02-22 08:00:00,59.2,1.61
crypto,ADA,ADA Coin,2024-03-07,15765.97,16266.0,16709.56,15754.99,8890675.11,288058723985.21,Crypto,COINBASE,US,USD,2024-03-07 22:00:00,500.03,3.17
crypto,SOL,SOL Coin,2023-12-20,13091.11,12467.74,13668.59,12209.24,7893028.54,272838748716.88,Crypto,BINANCE,Global,USD,2023-12-20 22:00:00,-623.38,-4.76
stock,AMZN,AMZN Inc,2024-04-14,5162.65,4989.89,5204.25,4935.46,7005419.38,1355093977545.12,Technology,NYSE,Global,USD,2024-04-14 19:00:00,-172.76,-3.35
crypto,ETH,ETH Coin,2023-01-05,31073.06,33398.16,34562.7,30313.49,3119320.99,39923104343.28,Crypto,COINBASE,Global,USD,2023-01-05 18:00:00,2325.11,7.48
crypto,SOL,SOL Coin,2024-01-04,21146.02,22649.05,23535.76,20951.71,9897985.4,355403216086.43,Crypto,BINANCE,Global,USD,2024-01-04 13:00:00,1503.03,7.11
stock,AAPL,AAPL Inc,2024-07-31,1711.71,1610.86,1714.72,1545.62,615333.67,2248787962460.16,Finance,NYSE,US,USD,2024-07-31 09:00:00,-100.84,-5.89
stock,AMZN,AMZN Inc,2024-05-19,1420.03,1412.24,1483.85,1394.49,9439615.28,1509834953146.9,Automotive,NASDAQ,US,USD,2024-05-19 19:00:00,-7.79,-0.55
stock,GOOGL,GOOGL Inc,2024-01-22,26558.98,25595.31,27214.75,25028.47,362825.12,687673853532.0,Finance,NASDAQ,Global,USD,2024-01-22 17:00:00,-963.67,-3.63
stock,AMZN,AMZN Inc,2024-07-28,35241.59,37165.27,38223.47,33956.73,4051436.08,707435844292.8,Finance,NASDAQ,US,USD,2024-07-28 18:00:00,1923.68,5.46
crypto,SOL,SOL Coin,2024-01-02,47659.45,51173.64,51341.5,45673.22,5811363.32,42934540693.15,Crypto,BINANCE,Global,USD,2024-01-02 16:00:00,3514.19,7.37
stock,TSLA,TSLA Inc,2023-09-08,46720.69,49108.96,49780.02,44398.91,7994674.46,704965921646.36,AI,NASDAQ,US,USD,2023-09-08 08:00:00,2388.27,5.11
crypto,ETH,ETH Coin,2024-08-21,32122.46,30753.88,32351.93,30254.61,4503795.56,172515435292.42,Crypto,BINANCE,US,USD,2024-08-21 07:00:00,-1368.58,-4.26
crypto,ADA,ADA Coin,2024-03-19,6890.02,7000.92,7254.9,6643.32,7351690.21,97892031922.64,Crypto,BINANCE,US,USD,2024-03-19 06:00:00,110.9,1.61
crypto,ADA,ADA Coin,2023-08-30,16927.4,17756.44,18342.53,16309.99,1222227.88,77333268499.44,Crypto,BINANCE,US,USD,2023-08-30 06:00:00,829.04,4.9
stock,GOOGL,GOOGL Inc,2024-04-04,41897.38,38337.29,42137.97,36876.09,4457251.37,136995540592.25,AI,NYSE,US,USD,2024-04-04 11:00:00,-3560.09,-8.5
crypto,ETH,ETH Coin,2024-01-29,12381.54,12489.28,12545.72,12050.03,1777212.29,316965896693.42,Crypto,COINBASE,US,USD,2024-01-29 06:00:00,107.74,0.87
crypto,BTC,BTC Coin,2023-12-07,18347.75,19306.78,20024.98,17811.06,1187592.87,88420665761.77,Crypto,COINBASE,Global,USD,2023-12-07 00:00:00,959.03,5.23
crypto,ADA,ADA Coin,2024-07-03,25272.74,27139.94,28453.86,24814.63,3507514.22,115873189909.46,Crypto,BINANCE,US,USD,2024-07-03 01:00:00,1867.21,7.39
crypto,ETH,ETH Coin,2024-08-06,16818.14,17240.19,17450.32,16201.75,753180.66,278914114209.28,Crypto,COINBASE,Global,USD,2024-08-06 03:00:00,422.05,2.51
crypto,ADA,ADA Coin,2024-03-06,30912.54,32698.02,34022.86,30900.87,878469.5,170955755124.2,Crypto,BINANCE,Global,USD,2024-03-06 08:00:00,1785.48,5.78
crypto,ETH,ETH Coin,2024-08-12,26073.52,27661.57,28029.96,24860.28,3138274.34,199789023536.1,Crypto,COINBASE,US,USD,2024-08-12 07:00:00,1588.05,6.09
crypto,ADA,ADA Coin,2023-02-04,44973.07,44030.85,46943.5,41901.42,3142726.57,393651492480.38,Crypto,BINANCE,US,USD,2023-02-04 07:00:00,-942.21,-2.1
stock,GOOGL,GOOGL Inc,2024-07-04,11080.4,10412.01,11557.86,10212.07,9890238.16,2183167425482.76,Finance,NYSE,Global,USD,2024-07-04 08:00:00,-668.39,-6.03
crypto,ADA,ADA Coin,2023-10-11,17812.86,17140.29,18596.74,16502.07,3535256.52,58194522130.26,Crypto,COINBASE,US,USD,2023-10-11 05:00:00,-672.57,-3.78
stock,MSFT,MSFT Inc,2023-07-28,38772.3,36738.33,38904.74,35700.67,3915189.78,437073288269.53,Retail,NASDAQ,Global,USD,2023-07-28 17:00:00,-2033.97,-5.25
crypto,BTC,BTC Coin,2023-12-03,6688.54,7219.02,7243.51,6387.33,2451227.76,75155635700.62,Crypto,COINBASE,Global,USD,2023-12-03 19:00:00,530.48,7.93
crypto,ETH,ETH Coin,2023-12-09,4278.36,4548.76,4751.65,4145.27,2939650.1,381371479914.32,Crypto,exchange_empty,Global,USD,2023-12-09 00:00:00,270.4,6.32
stock,AAPL,AAPL Inc,2023-11-16,35134.7,37102.09,38642.87,33849.47,6869929.06,2035359407489.65,AI,NASDAQ,Global,USD,2023-11-16 03:00:00,1967.38,5.6
stock,TSLA,TSLA Inc,2023-06-04,25541.46,26118.12,26329.33,24362.09,1948268.12,413368115611.18,Automotive,exchange_empty,Global,USD,2023-06-04 13:00:00,576.66,2.26
stock,AMZN,AMZN Inc,2023-08-17,44393.17,44676.53,46348.53,42560.05,1060676.0,1267560356078.58,AI,NYSE,US,USD,2023-08-17 21:00:00,283.36,0.64
crypto,ADA,ADA Coin,2023-06-15,15700.88,15851.93,16550.4,15250.34,5188463.08,99648856264.73,Crypto,BINANCE,Global,USD,2023-06-15 19:00:00,151.05,0.96
crypto,SOL,SOL Coin,2023-10-05,1675.27,1535.81,1733.82,1496.35,1930419.02,6822346714.04,Crypto,COINBASE,Global,USD,2023-10-05 01:00:00,-139.46,-8.32
crypto,SOL,SOL Coin,2024-03-13,27235.16,24995.34,28107.25,24704.34,2866257.52,239076778282.48,Crypto,BINANCE,Global,USD,2024-03-13 11:00:00,-2239.82,-8.22
crypto,BTC,BTC Coin,2023-03-18,9993.98,10507.13,10986.13,9715.08,2446976.16,276558100487.75,Crypto,BINANCE,Global,USD,2023-03-18 18:00:00,513.15,5.13
crypto,ADA,ADA Coin,2023-10-13,12511.37,11263.34,12918.28,10724.12,2104697.01,162674797368.09,Crypto,COINBASE,Global,USD,2023-10-13 12:00:00,-1248.04,-9.98
stock,AAPL,AAPL Inc,2023-12-23,33289.59,30448.85,34388.24,30343.16,745950.19,2170124172828.16,Retail,NYSE,US,USD,2023-12-23 15:00:00,-2840.74,-8.53
crypto,BNB,BNB Coin,2024-02-17,36474.4,37697.92,38124.87,34948.07,7842685.79,169196849932.27,Crypto,COINBASE,US,USD,2024-02-17 15:00:00,1223.52,3.35
stock,TSLA,TSLA Inc,2024-04-09,38381.5,41937.19,43205.78,38245.43,6904666.51,2869171519164.0,AI,NASDAQ,US,USD,2024-04-09 12:00:00,3555.7,9.26
crypto,BNB,BNB Coin,2023-03-29,8087.83,8598.28,8682.86,7694.53,5176343.75,364009476329.43,Crypto,COINBASE,Global,USD,2023-03-29 05:00:00,510.45,6.31
crypto,BTC,BTC Coin,2023-08-20,2186.13,2396.13,2475.98,2175.4,9990826.78,130709453321.93,Crypto,BINANCE,Global,USD,2023-08-20 02:00:00,210.0,9.61
crypto,BNB,BNB Coin,2024-03-24,12744.3,11938.57,13072.59,11703.43,4724754.94,159826860985.08,Crypto,BINANCE,Global,USD,2024-03-24 07:00:00,-805.73,-6.32
stock,MSFT,MSFT Inc,2023-12-04,8421.95,8324.01,8457.84,8267.85,469979.62,1167883524388.59,Finance,NYSE,Global,USD,2023-12-04 09:00:00,-97.93,-1.16
crypto,BTC,BTC Coin,2023-02-14,5015.89,5291.75,5374.49,4793.46,5315381.5,155355194383.96,Crypto,BINANCE,Global,USD,2023-02-14 19:00:00,275.85,5.5
crypto,BNB,BNB Coin,2023-01-16,45433.16,43158.33,47067.98,41065.76,1319386.11,366929417855.67,Crypto,BINANCE,Global,USD,2023-01-16 19:00:00,-2274.83,-5.01
crypto,BTC,BTC Coin,2023-04-14,11445.53,12128.29,12692.9,10875.74,2329925.38,202291586273.94,Crypto,BINANCE,Global,USD,2023-04-14 05:00:00,682.75,5.97
